"cpg","beta_spearman_cor","beta_pVal","beta_fdr","residual_spearman_cor","residual_pVal","residual_fdr","BECon_cor_BA7","BECon_cor_BA10","BECon_cor_BA20","BECon_cor_mean"
"cg21465176",-0.00705158066873286,0.954142581952323,0.988639628991601,0.0124588966021191,0.918971215259804,0.977801025252195,0.311764705882353,0.00588235294117647,-0.00294117647058824,0.104901960784314
"cg21469772",0.49864815491414,1.696481149772e-05,0.000568169713642391,0.517500913408842,7.27757356505238e-06,0.00069995329339773,-0.117647058823529,0.0323529411764706,-0.258823529411765,-0.114705882352941
"cg21470947",-0.0864450127877238,0.479129789909972,0.781398192153177,0.0874680306905371,0.473927214978073,0.776789079305153,0.155882352941176,0.179411764705882,0.185294117647059,0.173529411764706
"cg21474786",-0.0166971136280599,0.891513225403851,0.966772508959192,-0.0495432955791012,0.685366182296876,0.889553131417157,0.202941176470588,0.161764705882353,-0.25,0.038235294117647
"cg21475402",-0.00051150895140665,0.996781964777411,0.999670573768283,0.0135549872122762,0.91185957814456,0.976797995880818,-0.347058823529412,-0.320588235294118,-0.00294117647058824,-0.223529411764706
"cg21486834",0.00800146145414688,0.947951712186305,0.985249895375681,0.014029959810011,0.908779989650695,0.97555019673558,0.0676470588235294,-0.247058823529412,0.291176470588235,0.0372549019607843
"cg21488617",0.371026671538181,0.00181447127243103,0.0214027727763799,0.153964194373402,0.206057793508689,0.533050195483513,0.0676470588235294,-0.1,-0.261764705882353,-0.0980392156862745
"cg21490444",-0.0867738399707709,0.477454198921534,0.779682498978961,0.0846912678114724,0.488119335698861,0.786822358490086,0.0323529411764706,0.0117647058823529,-0.0323529411764706,0.00392156862745098
"cg21500909",0.226123492875411,0.0618855236770556,0.282743726324769,0.110193642674461,0.366544513127567,0.69716545007979,0.05,0.170588235294118,0.626470588235294,0.282352941176471
"cg21513088",0.341213006941907,0.00429900422161422,0.0417760747027849,0.310157106320789,0.00975282692344334,0.0950203994541194,0.408823529411765,0.105882352941176,0.708823529411765,0.407843137254902
"cg21524899",0.111070515162587,0.362724960670372,0.685250267035658,0.192619656558276,0.112719837824265,0.391855525188895,0.579411764705882,0.376470588235294,-0.232352941176471,0.241176470588235
"cg21535772",0.158750456704421,0.192176320852639,0.509179626404107,0.197332846181951,0.1040602017448,0.376638282189164,-0.0235294117647059,-0.173529411764706,0.135294117647059,-0.0205882352941176
"cg21540984",0.221921812203142,0.0669903104230447,0.292586786206973,0.18271830471319,0.132719719516234,0.428564652276045,0.226470588235294,-0.220588235294118,-0.188235294117647,-0.0607843137254902
"cg21543918",0.542710997442455,2.1845792263085e-06,0.000120505245262988,0.412933869199854,0.000470999210823646,0.0117587188701976,0.326470588235294,0.0411764705882353,-0.0529411764705882,0.104901960784314
"cg21552029",0.0805261234928754,0.50982296375419,0.798109390683844,0.0133357690902448,0.91328136858812,0.976797995880818,0.302941176470588,0.267647058823529,0.0147058823529412,0.195098039215686
"cg21556281",0.206503470953599,0.0887069776702455,0.338838974787262,0.222396784800877,0.0663967035011023,0.292032258169899,0.0911764705882353,-0.135294117647059,-0.329411764705882,-0.124509803921569
"cg21578596",0.0755206430398246,0.536547105503438,0.815143050928876,0.0900621118012423,0.460872914158272,0.77122032768634,0.0352941176470588,-0.161764705882353,0.282352941176471,0.0519607843137255
"cg21581504",0.298538545853124,0.0129906882108709,0.0974561429579538,0.288271830471319,0.0165915492094384,0.131853603992804,-0.170588235294118,-0.491176470588235,-0.458823529411765,-0.373529411764706
"cg21584234",0.144282060650347,0.236295172565682,0.561616221434905,0.251004749725977,0.0377584454603257,0.215902330673295,0.508823529411765,0.226470588235294,0.114705882352941,0.283333333333333
"cg21597025",0.268761417610523,0.0258426773093557,0.15865119899737,0.219620021921812,0.0699281122058866,0.299771827296321,0.297058823529412,0.5,0.0147058823529412,0.270588235294118
"cg21599336",-0.0341249543295579,0.780282821518197,0.924511460841323,0.127986846912678,0.293884828406324,0.631726069542763,-0.167647058823529,0.161764705882353,-0.441176470588235,-0.149019607843137
"cg21604042",0.0879064669345999,0.471706921431733,0.777672044634183,0.224479356960175,0.0638440319100976,0.285094004398543,0.0529411764705882,-0.0294117647058823,-0.102941176470588,-0.0264705882352941
"cg21605283",0.0556448666423091,0.649021702429444,0.875348822423391,-0.0283887468030691,0.816522621061187,0.942392723569388,0.470588235294118,0.273529411764706,0.435294117647059,0.393137254901961
"cg21606036",0.187285348922178,0.123182840409425,0.40951015883785,0.122616002922908,0.314739560984882,0.65076156070362,0.132352941176471,-0.0205882352941176,-0.0617647058823529,0.0166666666666667
"cg21617353",0.15009134088418,0.21780306058523,0.544935456979038,0.0221044939715016,0.856669682776788,0.958023808957778,0.0617647058823529,-0.3,-0.320588235294118,-0.186274509803922
"cg21629821",0.169784435513336,0.162775291394034,0.466796726314236,0.0960906101571063,0.431312796270063,0.750977275488381,0.108823529411765,-0.105882352941176,-0.0647058823529412,-0.0205882352941176
"cg21641458",0.159590792838875,0.18981058056498,0.50638654886148,0.0734015345268542,0.548066023164067,0.826949176544013,0.585294117647059,0.0852941176470588,-0.0470588235294118,0.207843137254902
"cg21647532",0.101863354037267,0.40404822244553,0.715160385092049,0.142857142857143,0.240992906172453,0.57864323905407,-0.302941176470588,-0.511764705882353,-0.414705882352941,-0.409803921568627
"cg21660452",-0.103799780781878,0.395134810333751,0.712045233958018,0.0092802338326635,0.939629037375967,0.983411975222448,-0.191176470588235,0.0205882352941176,-0.247058823529412,-0.13921568627451
"cg21663431",0.221008403361345,0.0681439260768119,0.295500423946961,0.0141030325173548,0.908306325253732,0.97555019673558,0.432352941176471,0.455882352941176,0.2,0.362745098039216
"cg21691116",0.169930580928023,0.162409631798819,0.466104459737851,0.180635732553891,0.137250718034861,0.43482047580132,-0.202941176470588,-0.608823529411765,-0.297058823529412,-0.369607843137255
"cg21696012",0.0497625137011326,0.68404729001637,0.889688413610057,0.0304347826086957,0.803547714946639,0.936931140430477,0.279411764705882,0.205882352941176,-0.0617647058823529,0.141176470588235
"cg21697794",0.0438801607599562,0.719754292107167,0.906862895889647,0.0658385093167702,0.590129319771445,0.854601040486386,0.588235294117647,0.235294117647059,0.0147058823529412,0.279411764705882
"cg21709322",0.121848739495798,0.317794999025399,0.647095270036209,-0.0337595907928389,0.782578033245447,0.930052032257315,-0.608823529411765,0.167647058823529,-0.2,-0.213725490196078
"cg21715751",0.0637924735111436,0.601754855090925,0.850803792478726,0.0292656192911947,0.810955671602447,0.939726513494216,-0.488235294117647,0.182352941176471,-0.341176470588235,-0.215686274509804
"cg21718735",0.209353306540007,0.084320005988712,0.330150670630124,0.050383631713555,0.680315582216196,0.886063801698941,-0.220588235294118,-0.15,-0.517647058823529,-0.296078431372549
"cg21746120",0.0815126050420168,0.504638161745114,0.796338975475777,0.107891852393131,0.37668756265155,0.706477523752982,-0.0676470588235294,-0.608823529411765,-0.461764705882353,-0.379411764705882
"cg21747160",0.418414322250639,0.00038993178340351,0.00652961660511859,0.393167701863354,0.000908353355669333,0.0175630589542045,0.294117647058824,0.435294117647059,0.370588235294118,0.366666666666667
"cg21757872",-0.251589331384728,0.0373033675119647,0.199759076257711,-0.249616368286445,0.0388578797470687,0.218852713109992,NA,NA,NA,NA
"cg21761853",-0.114139568871027,0.349550467971212,0.674419249113575,0.126196565582755,0.300732713901225,0.639120912092632,0.429411764705882,0.220588235294118,0.335294117647059,0.32843137254902
"cg21769114",0.0786993058092802,0.519496314663393,0.802867387572036,0.159006211180124,0.191454068318577,0.514798717034395,0.0176470588235294,-0.420588235294118,-0.0735294117647059,-0.158823529411765
"cg21773322",0.115454877603215,0.343996863317828,0.670302459379311,0.0337595907928389,0.782578033245448,0.930052032257315,-0.264705882352941,-0.132352941176471,-0.0823529411764706,-0.159803921568627
"cg21800400",0.434599926927293,0.000219275341283077,0.00423970002656094,0.247424187066131,0.0406481571462141,0.224894029095465,-0.0588235294117647,-0.238235294117647,-0.585294117647059,-0.294117647058824
"cg21800989",-0.0331750091340884,0.786254238037693,0.924660927599627,-0.134672999634636,0.269225037786954,0.609167495405586,-0.0147058823529412,-0.323529411764706,-0.641176470588235,-0.326470588235294
"cg21806242",0.171099744245524,0.159506257826191,0.464524823840096,0.200730727073438,0.0981461351909933,0.365950450399022,0.361764705882353,0.155882352941176,-0.0147058823529412,0.167647058823529
"cg21822187",0.225429302155645,0.0627064055659213,0.283729465956298,0.139532334673,0.25220452805574,0.591631760310869,-0.0882352941176471,-0.2,-0.120588235294118,-0.136274509803922
"cg21827634",0.00266715381804896,0.982719241436897,0.997343039672565,-0.0748995250274023,0.539910898165624,0.821696699547534,0.270588235294118,0.0264705882352941,0.194117647058824,0.163725490196078
"cg21844893",-0.20843989769821,0.0857068887305731,0.332457641808045,-0.211655096821337,0.0809041449511299,0.328077240769393,0.144117647058824,0.00882352941176471,0.232352941176471,0.12843137254902
"cg21853871",-0.0396784800876873,0.745637958355711,0.914912653513993,-0.192400438436244,0.113135799489278,0.392573898135323,0.0588235294117647,-0.0441176470588235,-0.326470588235294,-0.103921568627451
"cg21854332",0.0407014979905006,0.739308526666612,0.912519343049182,-0.0123858238947753,0.919445557349855,0.977801025252195,0.0352941176470588,-0.302941176470588,-0.226470588235294,-0.164705882352941
"cg21864868",-0.245853123858239,0.0419730139254828,0.218316494391417,-0.0974424552429668,0.424835756060202,0.746048183980253,0.0647058823529412,-0.182352941176471,-0.347058823529412,-0.154901960784314
"cg21876001",0.00389115720839404,0.974685779069814,0.99645883720843,-0.19327731092437,0.111479059274715,0.389825986704896,-0.0382352941176471,-0.00294117647058824,-0.420588235294118,-0.153921568627451
"cg21899500",0.417245158933139,0.000406067472629013,0.00673964199040455,0.337120935330654,0.00481069985075556,0.0578363305775131,0.167647058823529,0.117647058823529,-0.294117647058824,-0.00294117647058825
"cg21903221",-0.061746437705517,0.613480843358274,0.857607371068559,-0.0447935696017538,0.71416780556678,0.901858805101255,-0.520588235294118,-0.608823529411765,-0.0647058823529412,-0.398039215686274
"cg21906976",0.145597369382536,0.232015647212686,0.555741183074575,0.212568505663135,0.0795796307492209,0.325166879019965,-0.0941176470588235,-0.276470588235294,-0.141176470588235,-0.170588235294118
"cg21918313",0.230617464377055,0.0567804569083196,0.267084964084813,0.170843989769821,0.160138049881918,0.467583143721057,0.144117647058824,-0.0264705882352941,0.05,0.0558823529411765
"cg21923525",0.0459992692729266,0.706816688267382,0.900567050846111,-0.203909389842894,0.0928556068702443,0.356500902119024,-0.0323529411764706,0.0676470588235294,0.05,0.0284313725490196
"cg21946374",0.0367190354402631,0.764041993664893,0.918737682795997,0.00818414322250639,0.946762395760158,0.984482651016667,-0.0794117647058823,-0.05,-0.220588235294118,-0.116666666666667
"cg21987515",0.122616002922908,0.314739560984882,0.644425815095137,0.0422360248447205,0.729846965859208,0.908227159934614,-0.282352941176471,0.0352941176470588,-0.138235294117647,-0.12843137254902
"cg22008490",-0.0552064303982463,0.651607326192458,0.877283101292179,0.0647424187066131,0.596344648743497,0.856364827692168,0.373529411764706,-0.373529411764706,0.117647058823529,0.0392156862745098
"cg22013370",0.0509682133723055,0.676810401554448,0.88766287280795,-0.153891121666058,0.206275130736903,0.533244669465281,-0.0588235294117647,0.25,0.0823529411764706,0.0911764705882353
"cg22016779",-0.0388746803069054,0.750622975827009,0.916532155705439,-0.109097552064304,0.371353481597191,0.701991229542889,0.364705882352941,-0.0441176470588235,0.461764705882353,0.26078431372549
"cg22022821",0.148410668615272,0.223044525123499,0.546109669541936,-0.0150529777128243,0.902151664497156,0.973219790010696,-0.432352941176471,0.202941176470588,-0.464705882352941,-0.231372549019608
"cg22044342",-0.018925831202046,0.877123177560299,0.959489366879172,-0.204567044208988,0.0917896336410746,0.353493753375432,0.217647058823529,0.573529411764706,0.0558823529411765,0.282352941176471
"cg22052056",0.160686883449032,0.186756623576988,0.501808091000918,0.250018268176836,0.0385369086106071,0.218027065155938,0.367647058823529,0.05,-0.00588235294117647,0.137254901960784
"cg22058990",-0.0139568871026672,0.909253685934981,0.976133536331458,-0.0280964559736938,0.818380310101672,0.943221342743091,0.0264705882352941,-0.235294117647059,0.417647058823529,0.0696078431372549
"cg22068629",0.123492875411034,0.311270955061488,0.641526017821781,0.103470953598831,0.396640115424488,0.723636708636798,NA,NA,NA,NA
"cg22088368",-0.00467665327000365,0.969614588827587,0.995871291965715,-0.029923273657289,0.806786602987519,0.937502028440577,0.702941176470588,0.597058823529412,0.1,0.466666666666667
"cg22090150",0.0291925465838509,0.811419229322223,0.933571006358491,0.00807453416149068,0.947475971786235,0.984482651016667,0.229411764705882,0.0823529411764706,0.05,0.120588235294118
"cg22100563",-0.00847658890512116,0.94488875977231,0.984166798151837,0.101242236024845,0.406932105455102,0.733847272866388,-0.311764705882353,-0.0970588235294118,-0.0205882352941176,-0.143137254901961
"cg22111527",-0.0211180124223603,0.863007851917081,0.955864505683156,-0.193569601753745,0.110931013691543,0.388517490529391,-0.117647058823529,-0.188235294117647,-0.0852941176470588,-0.130392156862745
"cg22122808",0.209864815491414,0.0835511827801858,0.329157953278302,0.307088052612349,0.0105308228945751,0.0985065253804272,-0.0794117647058823,-0.391176470588235,-0.120588235294118,-0.197058823529412
"cg22129180",-0.106649616368286,0.382231605201319,0.701100611789802,-0.0932773109243698,0.444970944914235,0.757564041961044,-0.0147058823529412,-0.0852941176470588,-0.208823529411765,-0.102941176470588
"cg22137236",0.0933869199853855,0.444434311412164,0.752968880807149,0.0446108878333942,0.715283909671084,0.901858805101255,-0.0823529411764706,-0.0117647058823529,0.0382352941176471,-0.0186274509803922
"cg22138393",0.178333942272561,0.142394029873849,0.440585800231286,0.129229082937523,0.28919412857589,0.62775878257417,-0.00882352941176471,-0.358823529411765,-0.179411764705882,-0.182352941176471
"cg22138735",0.402521008403361,0.000668850358824757,0.00980022537481119,0.396090610157106,0.00082623769218477,0.0167924234529951,0.344117647058824,0.0147058823529412,-0.0323529411764706,0.108823529411765
"cg22141459",0.383741322616003,0.00122627214865918,0.0156987946403433,0.384800876872488,0.00118608678420147,0.0209859034317911,0.497058823529412,0.267647058823529,-0.273529411764706,0.163725490196078
"cg22143698",0.169528681037632,0.16341666373013,0.467563619871638,0.0747168432590428,0.540902219902362,0.821696699547534,0.338235294117647,0.794117647058823,0.220588235294118,0.450980392156863
"cg22144225",0.144830105955426,0.234505416062548,0.55984495518769,0.123712093533065,0.310407691156438,0.649196866283174,-0.323529411764706,-0.505882352941176,-0.244117647058824,-0.357843137254902
"cg22145559",0.00299598100109609,0.980574437585912,0.99645883720843,0.0341980270369017,0.779824004305374,0.930052032257315,-0.117647058823529,0.194117647058824,0.0970588235294118,0.057843137254902
"cg22155724",0.000109614067252942,0.999286780420082,0.999670573768283,-0.0487760321519912,0.689989711110382,0.893118203373961,0.111764705882353,-0.1,-0.347058823529412,-0.111764705882353
"cg22157099",0.536541254509545,2.01315529075919e-06,0.000114414325691481,0.557142857142857,1.05572693405087e-06,0.000165001322067701,-0.247058823529412,0.45,-0.361764705882353,-0.0529411764705882
"cg22159528",0.484106686152722,3.16225550338571e-05,0.000926689093218735,0.473876507124589,4.82697666932259e-05,0.00274333174039834,-0.0176470588235294,-0.508823529411765,-0.394117647058824,-0.306862745098039
"cg22159815",0.093569601753745,0.443540729569229,0.752437314088585,-0.0147972232371209,0.903808135238991,0.974470915573859,0.305882352941176,-0.164705882352941,0.0823529411764706,0.0745098039215686
"cg22165685",0.297807818779686,0.0132224057546538,0.0989964949814502,0.246035805626598,0.041817139472135,0.2266706505202,0.214705882352941,0.135294117647059,0.0235294117647059,0.124509803921569
"cg22180580",0.244866642309098,0.0428231068647252,0.219953370948583,0.0941541834124954,0.440688058413579,0.754459565088697,-0.117647058823529,-0.420588235294118,-0.455882352941176,-0.331372549019608
"cg22210337",0.14119602846797,0.247172686275801,0.573728184542407,0.259298502009499,0.0317188721355135,0.191729384293565,0.391176470588235,0.220588235294118,0.176470588235294,0.262745098039216
"cg22216196",-0.100204611123191,0.412660620224913,0.724083958579455,-0.105115089514067,0.389147625371502,0.717951726533588,-0.0117647058823529,0.179411764705882,-0.523529411764706,-0.118627450980392
"cg22229039",0.050383631713555,0.680315582216196,0.888841431171352,0.204640116916332,0.0916717911210522,0.353402763098733,0.4,0.358823529411765,0.276470588235294,0.345098039215686
"cg22251148",0.0928388746803069,0.44712110774455,0.754793553172731,0.27427840701498,0.0228642801924214,0.158236005538326,0.417647058823529,0.102941176470588,-0.108823529411765,0.137254901960784
"cg22258713",0.121921812203142,0.317503184383362,0.647095270036209,0.2637194008038,0.0288467654716844,0.180641431192468,0.0352941176470588,0.0705882352941176,0.102941176470588,0.0696078431372549
"cg22259797",0.0850931677018634,0.486051365364964,0.785479382642086,-0.04241870661308,0.728723246104709,0.907516897788434,-0.0235294117647059,-0.173529411764706,0.111764705882353,-0.0284313725490196
"cg22294740",0.161673364998173,0.184038706792095,0.498432627564727,0.23244428206065,0.054806160343718,0.263561419806777,0.188235294117647,-0.285294117647059,-0.0411764705882353,-0.046078431372549
"cg22321036",0.252685421994885,0.036462456466416,0.196792336986369,0.147387650712459,0.226278085672096,0.563506668880938,0.123529411764706,0.241176470588235,0.270588235294118,0.211764705882353
"cg22331200",0.136792108147607,0.26170960804851,0.589687987980006,0.0854950675922543,0.483988062997732,0.784207008338874,-0.00588235294117647,0.205882352941176,-0.144117647058824,0.0186274509803922
"cg22337438",-0.170206158265762,0.162042419770457,0.466104459737851,-0.114176105224699,0.34939544978766,0.683483054671249,0.102941176470588,-0.0794117647058823,0.273529411764706,0.0990196078431373
"cg22344830",0.389002557544757,0.00103821707512981,0.0138097597475599,0.351991231275119,0.00317533258332735,0.0431546105799308,0.258823529411765,0.291176470588235,-0.355882352941176,0.0647058823529412
"cg22360649",0.336974789915966,0.00482993552175639,0.0457502225810813,0.266459627329193,0.0271794135308154,0.173976075348274,0.270588235294118,-0.235294117647059,-0.0411764705882353,-0.00196078431372549
"cg22368507",0.00920716112531969,0.940104452729192,0.983481515177334,0.0979539641943734,0.422399630959431,0.744908799120276,-0.441176470588235,-0.0205882352941176,-0.311764705882353,-0.257843137254902
"cg22373622",-0.0410303251735477,0.737277725026317,0.912519343049182,0.0751918158567775,0.538326645101775,0.821680065399053,-0.155882352941176,-0.194117647058824,-0.258823529411765,-0.202941176470588
"cg22384356",0.457544757033248,9.24721715511568e-05,0.00218152902822886,0.319400803799781,0.00770518813679201,0.0818758093515774,NA,NA,NA,NA
"cg22385702",0.162148337595908,0.182740396202606,0.496531705830513,0.11728169528681,0.336375951538479,0.671031820907975,-0.232352941176471,-0.05,-0.220588235294118,-0.167647058823529
"cg22400703",0.287285348922178,0.0169790497480332,0.118600401498832,0.277201315308732,0.0214086529631303,0.153251636001339,0.158823529411765,-0.241176470588235,-0.523529411764706,-0.201960784313725
"cg22404290",0.131019364267446,0.282521678794638,0.610448627395556,0.00869565217391305,0.94343293854285,0.984294836898982,-0.270588235294118,-0.582352941176471,-0.488235294117647,-0.447058823529412
"cg22424903",0.269967117281695,0.0251650566436453,0.156023351190601,0.180562659846547,0.137411803333894,0.434851594657989,-0.00294117647058824,0.152941176470588,-0.311764705882353,-0.053921568627451
"cg22429121",0.0777128242601389,0.52475836836195,0.804072156750685,-0.0396784800876873,0.745637958355711,0.914015680324272,-0.479411764705882,-0.255882352941176,-0.414705882352941,-0.383333333333333
"cg22445742",-0.0792838874680307,0.51639074310033,0.801908335991558,0.0302155644866642,0.804935407171632,0.937502028440577,0.311764705882353,0.191176470588235,-0.235294117647059,0.0892156862745098
"cg22462726",0.187943003288272,0.121853994957105,0.407738033081268,0.24702228717574,0.0409837136072575,0.225080394935319,0.0352941176470588,-0.302941176470588,-0.429411764705882,-0.232352941176471
"cg22471075",0.303142126415784,0.0116103969341431,0.0905417856548247,0.250420168067227,0.0382181542935275,0.217206510234881,0.191176470588235,-0.0647058823529412,-0.0529411764705882,0.0245098039215686
"cg22479226",0.170661308001461,0.160590467069179,0.464961175715716,0.219546949214468,0.0700230505907608,0.299836144709981,NA,NA,NA,NA
"cg22483449",0.136974789915966,0.261068466484271,0.589565212391633,0.3197661673365,0.00763268046255996,0.0813357511791546,0.467647058823529,0.435294117647059,0.270588235294118,0.391176470588235
"cg22486630",-0.113189623675557,0.353595996141269,0.677048790977998,-0.0105224698575082,0.931550348143615,0.98010294516552,-0.252941176470588,-0.111764705882353,-0.726470588235294,-0.363725490196078
"cg22486834",0.138180489587139,0.256863715389941,0.585711730351166,0.213262696382901,0.0785846320472155,0.323073881367889,-0.0823529411764706,0.108823529411765,-0.305882352941176,-0.0931372549019608
"cg22488367",-0.00840336134453782,0.945335370232223,0.984166798151837,0.117208622579467,0.336678722193764,0.671031820907975,-0.114705882352941,-0.341176470588235,-0.355882352941176,-0.270588235294118
"cg22494725",-0.0621848739495798,0.610959794980387,0.85607403472971,-0.0579831932773109,0.635302460588275,0.869517339368353,0.226470588235294,-0.102941176470588,0.297058823529412,0.140196078431373
"cg22495058",0.230434782608696,0.0569810447222787,0.267504253758783,0.272122762148338,0.0239911819078542,0.161694919452138,0.311764705882353,0.394117647058824,-0.0264705882352941,0.226470588235294
"cg22497856",-0.198940445743515,0.101228375811226,0.369957655019337,-0.0731823164048228,0.549264455983683,0.827426094134455,0.235294117647059,0.138235294117647,-0.0352941176470588,0.112745098039216
"cg22505898",0.207891852393131,0.0865476755487633,0.334300129162335,0.142820606503471,0.241114204916425,0.57864323905407,0.261764705882353,0.0764705882352941,0.329411764705882,0.222549019607843
"cg22507723",-0.0232371209353307,0.849403740618947,0.950227685971271,0.131823164048228,0.279559525692422,0.61713596045306,0.523529411764706,-0.00588235294117647,-0.332352941176471,0.061764705882353
"cg22512208",-0.0967848008768725,0.427979743865952,0.737753685313045,-0.0605772743880161,0.620225583063049,0.864188150079276,-0.0558823529411765,-0.197058823529412,-0.394117647058824,-0.215686274509804
"cg22514173",0.17486298867373,0.150422984844347,0.454296792392226,0.107161125319693,0.379942833422046,0.709037596102534,0.673529411764706,0.108823529411765,0.00882352941176471,0.263725490196078
"cg22523679",0.185129704055535,0.127616546055073,0.418069575766443,0.146181951041286,0.230131103237976,0.567909058056347,-0.158823529411765,-0.0411764705882353,-0.241176470588235,-0.147058823529412
"cg22540135",0.0737303617099014,0.546270759300401,0.821896276341086,-0.140920716112532,0.247480043824808,0.587158535349055,0.5,0.594117647058824,0.208823529411765,0.434313725490196
"cg22552736",0.00347095359883084,0.97747663528968,0.99645883720843,-0.0845816587504567,0.488684136202207,0.787056330998059,0.570588235294118,0.167647058823529,-0.179411764705882,0.186274509803922
"cg22568423",0.11381074168798,0.350947562363085,0.675079131499452,0.0300328827183047,0.806092279254631,0.937502028440577,-0.208823529411765,0.255882352941176,-0.120588235294118,-0.0245098039215686
"cg22586996",-0.143514797223237,0.238816749675098,0.564818176564497,0.00526123492875411,0.965803685908005,0.989711529088358,-0.370588235294118,-0.529411764705882,-0.594117647058824,-0.498039215686275
"cg22595230",0.599853854585312,1.01905600963212e-07,1.23305777165487e-05,0.527073438070881,4.65384015634382e-06,0.000526909642067423,0.394117647058824,0.591176470588235,0.0705882352941176,0.351960784313725
"cg22622477",0.165473145780051,0.173838634023593,0.483730501648738,0.133869199853855,0.272113434856009,0.612592571777449,NA,NA,NA,NA
"cg22639325",0.0136281844012298,0.911504363745495,0.976366012788534,0.0917793204238217,0.452341243745727,0.763528356613772,-0.191176470588235,0.0882352941176471,-0.00294117647058824,-0.0352941176470588
"cg22655767",0.222177566678845,0.0666701447118246,0.292586786206973,0.17486298867373,0.150422984844347,0.45576463340157,0.0470588235294118,-0.0794117647058823,-0.0735294117647059,-0.0352941176470588
"cg22659049",0.126086956521739,0.301155339940463,0.632081894584726,0.206466934599927,0.0887643723025987,0.34632648741187,0.0911764705882353,-0.188235294117647,-0.344117647058824,-0.147058823529412
"cg22660933",-0.142053343076361,0.243671244072473,0.570118028574389,-0.117866276945561,0.33395998853627,0.668454598185461,-0.00882352941176471,-0.197058823529412,-0.620588235294118,-0.275490196078431
"cg22670759",0.0678845451223968,0.578606577994056,0.840051976888056,-0.100876872488126,0.408634131014911,0.735855317060456,-0.0735294117647059,0.25,-0.341176470588235,-0.0549019607843137
"cg22676000",0.102228717573986,0.402357452769418,0.714942115271476,-0.113664596273292,0.351569608478924,0.683483054671249,0.132352941176471,0.435294117647059,-0.320588235294118,0.0823529411764706
"cg22681074",0.0124223602484472,0.919208382771409,0.978520875074773,0.201607599561564,0.0966635915488452,0.361861409081555,0.0852941176470588,-0.0352941176470588,-0.123529411764706,-0.0245098039215686
"cg22682161",-0.0499086591158203,0.683168554319355,0.889139484374061,-0.0161856046766533,0.89482099526476,0.96888756173342,0.15,-0.391176470588235,-0.264705882352941,-0.168627450980392
"cg22697108",0.0641213006941907,0.599879628703624,0.850803792478726,-0.043551333576909,0.721769053061187,0.904864879021562,0.214705882352941,0.185294117647059,-0.25,0.05
"cg22732770",0.209170624771648,0.0845959452412061,0.330677365314543,0.250200949945195,0.0383917461599231,0.217533897048144,0.320588235294118,-0.182352941176471,-0.0294117647058823,0.0362745098039216
"cg22755142",0.469163317500914,5.84133604321066e-05,0.00153222737748834,0.163500182681768,0.179081753260086,0.497213661346101,-0.0794117647058823,-0.0117647058823529,-0.152941176470588,-0.0813725490196078
"cg22758104",0.134198027036902,0.270929307594173,0.598834013692395,0.140774570697844,0.247974469784271,0.587588273001138,-0.382352941176471,0.05,-0.411764705882353,-0.248039215686274
"cg22772747",0.131786627694556,0.279693717080832,0.609109002324224,0.142857142857143,0.240992906172453,0.57864323905407,0,-0.188235294117647,-0.238235294117647,-0.142156862745098
"cg22777249",0.279247351114359,0.0204375314179373,0.136407794214738,0.133832663500183,0.272245219182353,0.612592571777449,0.597058823529412,0.411764705882353,0.264705882352941,0.424509803921569
"cg22787468",-0.0637924735111436,0.601754855090925,0.850803792478726,0.0345999269272927,0.777301861266394,0.930034858567861,-0.323529411764706,-0.335294117647059,0.0235294117647059,-0.211764705882353
"cg22789318",0.0438436244062843,0.719978060239768,0.906862895889647,0.105809280233833,0.386009725024721,0.714670522491475,-0.4,-0.570588235294118,-0.335294117647059,-0.435294117647059
"cg22796958",0.0625867738399708,0.608652809400317,0.8555885991737,-0.0250639386189258,0.837711190015265,0.95272925917343,0.00588235294117647,-0.123529411764706,-0.391176470588235,-0.169607843137255
"cg22797297",0.0987943003288272,0.418414944763602,0.72822017149995,-0.075009134088418,0.53931653452745,0.821680065399053,-0.223529411764706,-0.276470588235294,-0.294117647058824,-0.264705882352941
"cg22798849",0.0314763561974786,0.797372360001075,0.927889535546836,-0.178260869565217,0.142559659169683,0.445246695708145,0.341176470588235,0.270588235294118,-0.461764705882353,0.05
"cg22807732",-0.0717573986116186,0.557085096428881,0.827545923975708,-0.0643039824625502,0.598838961086792,0.856364827692168,0.0558823529411765,-0.182352941176471,-0.252941176470588,-0.126470588235294
"cg22810423",0.645305078553161,3.21657491213636e-09,6.70298471967972e-07,0.624662038728535,2.09854157556965e-08,1.43835199057387e-05,-0.0470588235294118,-0.273529411764706,-0.338235294117647,-0.219607843137255
"cg22838685",0.130434782608696,0.284689061977125,0.612953620668078,0.125867738399708,0.302001758041547,0.640728842994255,0.0941176470588235,0.364705882352941,0.394117647058824,0.284313725490196
"cg22842143",-0.176726342710997,0.14607154239184,0.444631750535053,-0.088271830471319,0.46986099176747,0.775092795963185,0.0558823529411765,-0.120588235294118,-0.120588235294118,-0.0617647058823529
"cg22850925",0.00376324442820607,0.975570458477646,0.99645883720843,0.117099013518451,0.337133201135307,0.671061389261878,0.279411764705882,0.438235294117647,0.00588235294117647,0.241176470588235
