"cpg","seqnames","start","end","UCSC_RefGene_Group","UCSC_RefGene_Accession","UCSC_RefGene_Name","Relation_to_Island","estimate.bacon","se.bacon","pVal.fixed.bacon","pVal.random.bacon","pValQ.bacon","direction.bacon","pVal.final.bacon","fdr.bacon","GASPARONI_Estimate","GASPARONI_StdErr","GASPARONI_pValue","GASPARONI_fdr","GASPARONI_Estimate.bacon","GASPARONI_StdErr.bacon","GASPARONI_pValue.bacon","GASPARONI_fdr.bacon","LONDON_Estimate","LONDON_StdErr","LONDON_pValue","LONDON_fdr","LONDON_Estimate.bacon","LONDON_StdErr.bacon","LONDON_pValue.bacon","LONDON_fdr.bacon","MTSINAI_Estimate","MTSINAI_StdErr","MTSINAI_pValue","MTSINAI_fdr","MTSINAI_Estimate.bacon","MTSINAI_StdErr.bacon","MTSINAI_pValue.bacon","MTSINAI_fdr.bacon","ROSMAP_Estimate","ROSMAP_StdErr","ROSMAP_pValue","ROSMAP_fdr","ROSMAP_Estimate.bacon","ROSMAP_StdErr.bacon","ROSMAP_pValue.bacon","ROSMAP_fdr.bacon"
"cg24387542","chr17",20370597,20370598,"Body","NM_001042685","LGALS9B","OpenSea",-0.0150143245843522,0.00415661357498609,0.000303665193549291,0.00063627047149477,0.336129251356772,"--.-",0.000303665193549291,0.0476014995140267,-0.0172174778269031,0.0146270643451041,0.24521154263826,0.999927573044146,-0.0184706946598965,0.014424207473203,0.200357235013126,0.962263856467661,-0.0234442221266316,0.00720229037902432,0.00159241345007053,0.27744736896334,-0.024119934338966,0.00779282901173034,0.00196716822481125,0.413705617885828,NA,NA,NA,NA,NA,NA,NA,NA,-0.01044267,0.005218106,0.04577758,0.8756877,-0.0104644154449503,0.00522667099463137,0.0452719727907333,0.874152694913264
"cg03876150","chr2",102369368,102369369,"Body","NM_004834;NM_145686;NM_145687","MAP4K4","OpenSea",0.0196782048972833,0.00544999316585435,0.000305390175642275,0.000305390175642275,0.805012164351068,"++++",0.000305390175642275,0.04781631738213,0.0249877986404825,0.0231589708309255,0.286227091022781,0.999927573044146,0.0230035855820479,0.0228377883797945,0.313809954684135,0.977726045645108,0.0281077065868584,0.0125987376226147,0.0281387319996972,0.591993754317662,0.0269257046925178,0.0136317480815027,0.0482431601942744,0.852464534548015,0.02877063,0.01230696,0.02100185,0.5432976,0.0270554524268813,0.0132405272819953,0.0410146580217411,0.807632766017337,0.01547483,0.006945061,0.02620643,0.8218369,0.0154458878049484,0.00695646061706021,0.0263939411549089,0.819741151199652
"cg08154887","chr6",168081999,168082000,"","","","S_Shelf",-0.0301124108686741,0.00833990538684175,0.000305440273823021,0.00803293165298207,0.166239364843786,"----",0.000305440273823021,0.04781631738213,-0.00534329525047954,0.0194512679776706,0.784775485368264,0.999927573044146,-0.00700983994308162,0.0191815061660476,0.714777137863155,0.995597570501216,-0.0258113710460905,0.0144606053400557,0.0776025297771319,0.712043093951203,-0.0271680516451512,0.0156462762386476,0.082494740592303,0.902263910351138,-0.01539261,0.01628144,0.3462889,0.8713699,-0.0176616968212847,0.017516498835632,0.313315640100649,0.956050914749362,-0.05678989,0.01519771,0.0002026435,0.2533257,-0.0568532235095485,0.0152226555079217,0.000187881602590412,0.23632022141971
"cg09569347","chr6",30460548,30460549,"3'UTR","NM_005516","HLA-E","S_Shelf",0.0172402798462465,0.00477487271458619,0.000305458796257509,0.000305458796257509,0.472949066359098,"++++",0.000305458796257509,0.04781631738213,0.0289930626138903,0.0183979174089547,0.121904839476556,0.999927573044146,0.0274167668347142,0.018142764092676,0.130745620757054,0.941123123397078,0.00957582957607021,0.0110182175862593,0.387084037738897,0.900538918688609,0.00854211060760482,0.0119216361942061,0.473669295240987,0.988808579746543,0.007167083,0.01033203,0.4891829,0.9151784,0.0057271444497171,0.0111157853030638,0.606394923256299,0.984088075702176,0.02207142,0.006228392,0.0004225569,0.326947,0.0220454643840418,0.00623861527718948,0.000409768630966051,0.31427943900006
"cg18719170","chr2",240969975,240969976,"TSS200","NM_001005853","OR6B2","OpenSea",-0.0108192915811354,0.00299651484990828,0.000305459982788378,0.000305459982788378,0.799651461221837,"----",0.000305459982788378,0.04781631738213,-0.0118536178842007,0.0108064902985189,0.27839512777297,0.999927573044146,-0.0127794957793244,0.0106566194313055,0.23044735076869,0.967553465814643,-0.00650148806414139,0.00566735064883561,0.254313224267479,0.853287464053797,-0.00703319365270701,0.00613203470447658,0.251398481444885,0.970655030835456,-0.01548638,0.006833631,0.02517252,0.5626208,-0.0164387590305785,0.00735200875688136,0.0253547342323593,0.75879326428049,-0.0104446,0.004164579,0.01238299,0.7340353,-0.0104619550754595,0.00417141473633363,0.0121412802516062,0.725499863589665
"cg23501964","chr20",19866810,19866811,"","","","OpenSea",0.0159046861561457,0.00440552613064202,0.000305999630806635,0.000305999630806635,0.606257151045468,"++++",0.000305999630806635,0.0478841609770071,0.0136105547176553,0.0159850912262462,0.398928669597613,0.999927573044146,0.0122409849305112,0.015763400425775,0.437427443280042,0.986407223516392,0.0215144185731316,0.00879798486904158,0.0163946473008883,0.526377663091225,0.0206889997817346,0.00951935955427552,0.0297531973506931,0.801125123958987,0.03328469,0.01349036,0.01498966,0.5111251,0.0314045861461403,0.0145136962843739,0.0304804950228603,0.777138182646385,0.01240828,0.005605904,0.02721078,0.8258554,0.0123849184820797,0.00561510552592991,0.0274090022673395,0.823962752812586
"cg20975835","chr11",64107374,64107375,"TSS1500","NM_032251","CCDC88B","N_Shelf",-0.021015188675944,0.00582162599152869,0.000306375728545911,0.00214052697349086,0.251813247312973,"----",0.000306375728545911,0.0479263732948381,-0.0093821010909598,0.029680630699483,0.753355134327607,0.999927573044146,-0.0119250765731797,0.0292690019708677,0.683692018671936,0.995200405318225,-0.034466868242858,0.0130412600822263,0.00967802177840975,0.462404289512948,-0.0356903871844788,0.0141105543611894,0.0114277319627775,0.665573846859994,-0.03677489,0.01290063,0.00511197,0.4029616,-0.0385728052654354,0.0138792312211892,0.00544972433946428,0.57669053527313,-0.0124746,0.007415612,0.09300363,0.9339332,-0.012505503125103,0.00742778397906067,0.0922567591926094,0.933521925441592
"cg17541002","chr12",121714889,121714890,"5'UTR","NM_006549;NM_153499;NM_153500;NM_172214;NM_172215;NM_172216;NM_172226","CAMKK2","S_Shelf",-0.0289788614579217,0.00802880753950284,0.000306952691009948,0.0145282753520089,0.0934285624736415,"----",0.000306952691009948,0.0479999666970536,-0.0277852789157147,0.0247490739170684,0.267399335337538,0.999927573044146,-0.0299057287409217,0.0244058389658291,0.220442852986231,0.96540436343705,-0.0562037859794152,0.0134442817777485,6.67759261509186e-05,0.0993615048268823,-0.0574651160432164,0.0145466210838487,7.80174615990335e-05,0.14797106062487,-0.02255629,0.01692806,0.1851463,0.7909305,-0.0249154939681942,0.0182121693953058,0.17129065787728,0.919998983462454,-0.008588165,0.01278953,0.5021385,0.9942916,-0.008641462886351,0.0128105227233728,0.499955518372953,0.995046090616869
"cg15835339","chr10",10828105,10828106,"Body","NR_027082","SFTA1P","OpenSea",-0.0277170427920318,0.00768022495063557,0.000307516782684413,0.000307516782684413,0.492521238217129,"----",0.000307516782684413,0.0480714970642725,-0.0344454344172948,0.0191252821823035,0.0782538059946826,0.999927573044146,-0.0360840493164378,0.0188600413365539,0.0557155449317784,0.890256646608134,-0.0276862148855913,0.0135623186801501,0.0441061112115788,0.644507359832491,-0.0289586190622457,0.0146743362062727,0.0484478044827914,0.853145758369085,-0.00658423,0.01403302,0.6397538,0.9486549,-0.00853996246253553,0.0150975207653868,0.571629486411636,0.981524146199966,-0.03839026,0.01396514,0.006141903,0.645655,-0.0384484570130721,0.0139880623686001,0.00598390366766879,0.636949279214795
"cg16513459","chr17",7832932,7832933,"TSS200","NM_004732","KCNAB3","Island",0.0287135061341244,0.00795695499249899,0.000307848130006995,0.000307848130006995,0.952470443664544,"++++",0.000307848130006995,0.0481066074864433,0.025641177249484,0.02599981953665,0.329191198449418,0.999927573044146,0.0234135661082896,0.025639238497505,0.361141188677466,0.980138379116997,0.0273135680344539,0.0118619504087564,0.0235802340849534,0.568361163778227,0.0262006908340781,0.0128345493470073,0.0412092134302065,0.83294097251952,0.04171876,0.01896736,0.0296963,0.578031,0.0390753459892883,0.020406164280003,0.0555078706460536,0.829750880731751,0.02849805,0.01310785,0.03005228,0.8339091,0.0284434255767721,0.0131293652135428,0.0302808155260308,0.832360508239229
"cg21317428","chr17",1157267,1157268,"","","","OpenSea",0.0317653588884816,0.00880328498299755,0.000308147152199892,0.00430224787364834,0.208038547218593,"++++",0.000308147152199892,0.0481366439576036,0.0884378076073849,0.0313467528975396,0.00703884587823624,0.999927573044146,0.0857520821970068,0.0309120173903302,0.00553598633796496,0.697724797718488,0.0147094071338631,0.0150411799061364,0.330695519104635,0.882992409212238,0.0132982575667622,0.0162744539548923,0.413857194777883,0.986872329382125,0.02796271,0.02055758,0.1762299,0.7847289,0.0250976726411727,0.0221170133681917,0.256472658265123,0.945032681723181,0.03626761,0.01284907,0.004907918,0.6233187,0.036214063992244,0.0128701604522768,0.00489596015759379,0.614829499815149
"cg05194810","chr2",172950397,172950398,"1stExon;5'UTR","NM_001038493;NM_178120","DLX1","N_Shore",-0.0212326963007867,0.00588522696580637,0.000308809545556424,0.000308809545556424,0.525690597498762,"----",0.000308809545556424,0.0481789922863523,-0.0265696338908193,0.0172403524036656,0.130136781155038,0.999927573044146,-0.0280467518776725,0.0170012528908333,0.099006898224506,0.925817617460966,-0.0324073713958698,0.0104597392057807,0.00258908356055396,0.322044196144808,-0.0333886944399619,0.0113173663999067,0.00317550111700918,0.480737260921188,-0.008100692,0.01387732,0.5604581,0.9318001,-0.0100347251031377,0.0149300098530408,0.501508717178935,0.977181406328038,-0.01599411,0.008716597,0.06697206,0.9051698,-0.0160304347278261,0.00873090441470351,0.0663492852168192,0.904101710555939
"cg13984746","chr17",80398412,80398413,"Body","NM_173620","HEXDC","S_Shore",-0.0285677792175297,0.00791834971442379,0.0003088108244253,0.00823651300983281,0.0717450628822313,"----",0.0003088108244253,0.0481789922863523,-0.0366558111628451,0.0196251644700104,0.0681687130679197,0.999927573044146,-0.0383372549497738,0.0193529909578822,0.0475971852453387,0.87534891834613,-0.0208595740632732,0.0149792782123535,0.167145575006615,0.805422977542836,-0.022264916070799,0.0162074767448937,0.169521322503882,0.954359647515066,-0.07178408,0.01922701,0.0002864376,0.1866392,-0.0744636805146786,0.0206855105124414,0.000318463226821479,0.278372264016461,-0.0131926,0.01181926,0.2647468,0.9821135,-0.0132418544742639,0.0118386601230421,0.263342216604298,0.983378090140173
"cg08545593","chr20",57582856,57582857,"TSS1500","NM_001336","CTSZ","S_Shore",-0.0359461174718172,0.00996369669636316,0.000308912769812019,0.0164430183626372,0.0894548968118912,"----",0.000308912769812019,0.0481789922863523,-0.00113859966936785,0.0290364334757314,0.968890428549893,0.999927573044146,-0.00362638165646629,0.0286337388592943,0.899219670545367,0.998639903844901,-0.0667908621312401,0.0173721455410785,0.000223417721292756,0.145541726194726,-0.0684207007351854,0.0187965428556989,0.000272565679090217,0.21632165523612,-0.05285155,0.0233718,0.0254949,0.563339,-0.0561087952663709,0.0251447112470778,0.0256523114522198,0.759651768973698,-0.01688353,0.01498069,0.2601459,0.9817651,-0.0169459591207792,0.0150052792914832,0.258757327523521,0.98282760590411
"cg20846508","chr11",368351,368352,"TSS1500","NM_178537","B4GALNT4","OpenSea",-0.0200452740055133,0.00555628547908525,0.000308952765757049,0.00412737729163896,0.21467889329054,"----",0.000308952765757049,0.0481789922863523,-0.00327459860171006,0.0193937164063727,0.866656148700859,0.999927573044146,-0.00493621239387894,0.0191247527543429,0.796325143092799,0.997147778713741,-0.0211402265008475,0.0124630828458093,0.0932612984385964,0.734651644780677,-0.0223095013896767,0.0134849705392715,0.0980467764807607,0.917514387719314,-0.04189794,0.01224262,0.0008417358,0.256246,-0.0436041507344311,0.0131713066519352,0.00093115808869826,0.38115987424733,-0.01420066,0.007361222,0.05414665,0.8881261,-0.0142313364653244,0.00737330470336217,0.05359241457867,0.886667653911362
"cg21697794","chr6",30095269,30095270,"","","","Island",0.0149230182105518,0.00413664515094905,0.000309141143296717,0.00106716647539772,0.297976832948803,"++++",0.000309141143296717,0.0481846828702142,0.0334950885529272,0.013189011840696,0.0145409201582702,0.999927573044146,0.0323650811051346,0.013006098740545,0.0128299759348494,0.779166862563986,0.00733496469090983,0.006172980476691,0.237831881173878,0.845473738752003,0.00675582138022772,0.00667912272569595,0.311785149696832,0.977688183038463,0.0234269,0.01097852,0.03482144,0.5944934,0.0218968624204487,0.0118113160013465,0.0637551193669371,0.842494413832295,0.0162570719357574,0.00659113808809518,0.0138980493207239,0.745151350065086,0.0162296046458145,0.00660195677639687,0.0139595664723645,0.741277096730041
"cg22732770","chr2",129494095,129494096,"","","","N_Shore",0.0267573271786357,0.00741735802207263,0.000309288733319219,0.000309288733319219,0.414764936254652,"-+++",0.000309288733319219,0.0481846828702142,-0.00783096961099614,0.0253608423244855,0.758881604114298,0.999927573044146,-0.0100038344969413,0.0250091230032777,0.689151059671031,0.995361243393456,0.0351856891664464,0.0139038756630827,0.013103267902605,0.497799508417452,0.0338812404300158,0.0150438985296008,0.0243122722952828,0.769873039090033,0.03980458,0.01519851,0.009919361,0.4671009,0.0376864173102033,0.0163514211714898,0.0211789360716665,0.73679392660529,0.02518972,0.01088097,0.02091882,0.7950017,0.0251443756673741,0.0108988300146555,0.0210508571842306,0.79438197407386
"cg16793781","chr2",173558030,173558031,"","","","OpenSea",-0.0194979264558045,0.00540501732331516,0.000309310007307993,0.000309310007307993,0.681307365313216,"----",0.000309310007307993,0.0481846828702142,-0.0226966444686177,0.0175761629343673,0.203040447482043,0.999927573044146,-0.024202534012076,0.0173324062003591,0.16260168093505,0.952364596799072,-0.0228484648852662,0.0118842037675552,0.0576590694385467,0.675070540338156,-0.0239634298751526,0.0128586273292781,0.0623768923465251,0.877013821777691,-0.001358575,0.01350781,0.92005,0.9914703,-0.00324111079876335,0.0145324699864961,0.8235156915548,0.994245032881894,-0.02117394,0.007038719,0.002728399,0.5360013,-0.0212032724966061,0.00705027234721961,0.00263457951191224,0.523043373325169
"cg14871225","chr5",139040820,139040821,"5'UTR","NM_016463","CXXC5","Island",-0.0215001886968512,0.00596027573290716,0.000309462653540283,0.000309462653540283,0.544785661636019,"----",0.000309462653540283,0.0481918042101821,-0.00952889631179805,0.0225049584704104,0.673967036361879,0.999927573044146,-0.011457074934351,0.0221928462536415,0.605679244649815,0.992075518395386,-0.0191066304210999,0.00988674926912813,0.0564017065091825,0.671388816540637,-0.0200341960800595,0.0106973952009142,0.061094531377873,0.874602391484923,-0.04193346,0.01582874,0.009118453,0.4588886,-0.044139455620261,0.0170294584373078,0.00954344415466593,0.641284980667485,-0.018244748030171,0.00845825094787261,0.0313648832993889,0.83699713882492,-0.0182799961509188,0.00847213431359177,0.0309541766184721,0.833861700230297
"cg16449243","chr18",77557112,77557113,"","","","N_Shore",0.0159140657953303,0.00441233379611395,0.00031008837279622,0.00031008837279622,0.643425722769508,"++++",0.00031008837279622,0.0482687363548183,0.0293950039166917,0.0184826326134918,0.118591947103768,0.999927573044146,0.0278114499127734,0.0182263044161167,0.127035699938474,0.939555805349212,0.0241359263593901,0.00827930119929392,0.00447430549302168,0.375556373877861,0.0233591699894649,0.0089581473652624,0.00911822602840814,0.632701043326886,0.01680096,0.01041031,0.109096,0.723824,0.015350111842436,0.0112000033776845,0.170516748792507,0.919883853809973,0.0114945,0.005974781,0.05480673,0.8883374,0.0114696012587085,0.00598458800031556,0.0552985433995634,0.889332252443585
"cg00505606","chr1",3620638,3620639,"Body","NM_001126240;NM_001126241;NM_001126242;NM_005427","TP73","N_Shelf",-0.0211035756374757,0.0058512893074641,0.000310170878090761,0.000310170878090761,0.459623411352381,"----",0.000310170878090761,0.0482687363548183,-0.0185388549540385,0.0189436001266073,0.332879762444326,0.999927573044146,-0.0201619037077761,0.0186808789562095,0.280462814519398,0.974817770642159,-0.035009429068758,0.0105224922209983,0.00126719247816384,0.2642787983625,-0.0359966395426136,0.0113852647338847,0.00156858254818055,0.391098469381613,-0.0178361946597081,0.0113201233340988,0.117661700947903,0.732924858938393,-0.0194138402901143,0.012178832290077,0.110921661086043,0.882838075946992,-0.0125842146243897,0.00915753286392701,0.169850464184792,0.967032210619266,-0.01262237686693,0.00917256403037249,0.168790287297477,0.968398873086653
"cg18364707","chr19",51415152,51415153,"TSS1500","NM_004917","KLK4","N_Shore",0.0229959764030541,0.00637659062583478,0.000310579475910169,0.000310579475910169,0.89926522669109,"++++",0.000310579475910169,0.0483156386972094,0.03455788762503,0.0190671086046982,0.0764486637344929,0.999927573044146,0.0329242569185431,0.0188026745448971,0.0799388215137422,0.912593766840509,0.0232254244330279,0.0134463174055781,0.0875118678919565,0.727602148114674,0.0219639033885092,0.0145488236192608,0.131127986197915,0.941054074401011,0.01699319,0.01366363,0.2159631,0.8114843,0.0150889381178624,0.0147001100016648,0.304679193099886,0.953808650085625,0.02411156,0.008960813,0.007309839,0.6630464,0.0240742175493481,0.00897552127063263,0.00731379066857674,0.65687552104283
"cg17288892","chr5",178956874,178956875,"","","","N_Shore",-0.0312095444712204,0.00865482381098884,0.000310918569004914,0.000348160519775334,0.38374705367888,"----",0.000310918569004914,0.0483516998227363,-0.0147560688269873,0.0207095565823845,0.479738743969447,0.999927573044146,-0.0165304211030515,0.0204223440722291,0.418268889703227,0.984676436177075,-0.0396991081635755,0.0171065651749628,0.0225382925909254,0.56448161186405,-0.0413040302635621,0.0185091867129863,0.0256452389228058,0.777555433799327,-0.05165521,0.0172357,0.003294296,0.36423,-0.0540572886690622,0.0185431459982226,0.00355441660525403,0.531745564333267,-0.01930473,0.01394544,0.1667354,0.9668165,-0.019362844917142,0.0139683300330373,0.165687025460727,0.967901181792663
"cg26112639","chr1",247580106,247580107,"5'UTR;TSS1500","NM_001079821;NM_001127461;NM_001127462;NM_004895;NM_183395","NLRP3","OpenSea",-0.0221094177505585,0.006131604251255,0.000311177279021415,0.0021856790890961,0.270304999334455,"+---",0.000311177279021415,0.0483752398147555,0.00672697811695152,0.0288237411230547,0.816499294506619,0.999927573044146,0.00425741917381697,0.0284239962513048,0.88093616229157,0.998506615231694,-0.0340321660664327,0.0113347868718469,0.00345722823320934,0.35162693078976,-0.0350955852720538,0.0122641619996269,0.0042145871116473,0.518498061836724,-0.03498983,0.01407623,0.01425961,0.5068197,-0.0369515844877095,0.0151440085400977,0.0146867151863472,0.69692007186747,-0.01382335,0.008333694,0.09764739,0.9360571,-0.0138580790538195,0.0083473729180537,0.0968797530838039,0.936739250201434
"cg17072519","chr22",21322063,21322064,"5'UTR;Body","NM_001018060;NM_001146288;NM_144704;NR_027464","AIFM3","S_Shelf",0.0155167159382378,0.00430381028187924,0.000311739889464236,0.000311739889464236,0.594716418869713,"++++",0.000311739889464236,0.0484459912704465,0.0383768963667648,0.0170124172440991,0.0288808221638692,0.999927573044146,0.0369193073962652,0.0167764788723116,0.0277601810896142,0.844782822092582,0.0115227066734522,0.00898011504249617,0.202702781733407,0.826224996351862,0.0106802005978773,0.00971642315833985,0.27168495610331,0.973102934708585,0.01673377,0.00958015,0.0831633,0.6896733,0.0153986183112716,0.0103068700508173,0.135171702481126,0.900217089681534,0.01476161,0.005723273,0.01011849,0.7106288,0.0147377593695304,0.00573266717530401,0.010145273374777,0.704527600051081
"cg11754676","chr12",133706789,133706790,"TSS1500","NM_015394","ZNF10","Island",-0.0260509102789788,0.0072266558184106,0.000312349903804771,0.000312349903804771,0.460704983518411,"----",0.000312349903804771,0.0485240582203431,-0.0372958223103005,0.0183265486841855,0.0476296928491358,0.999927573044146,-0.0388660033637107,0.0180723851520437,0.031509831745164,0.851747168672159,-0.0153182377220844,0.00915987129831262,0.0978962164479133,0.740375012663087,-0.0161776083630832,0.0099109181997292,0.102615950887101,0.921573763217523,-0.02842522,0.01464308,0.05450214,0.6415556,-0.0304659743712975,0.0157538579984366,0.0531286372656249,0.826881573491257,-0.04913097,0.02304698,0.03339573,0.8435825,-0.0492270138202791,0.0230848092928448,0.032970538713475,0.840936041613893
"cg11679871","chr10",13388567,13388568,"5'UTR","NM_012247","SEPHS1","OpenSea",0.0417796311777848,0.0115910623566011,0.000312791131103801,0.000312791131103801,0.861012819296356,".++.",0.000312791131103801,0.048575859066232,NA,NA,NA,NA,NA,NA,NA,NA,0.0445350719499295,0.013335007260141,0.0012170939083643,0.261141082452769,0.0432839939201561,0.014428386801941,0.00270051274970535,0.458032194008632,0.04156329,0.01809185,0.0232751,0.5547164,0.0390418927275438,0.019464240844755,0.0448747478071663,0.815989676989445,NA,NA,NA,NA,NA,NA,NA,NA
"cg13716585","chr14",22917809,22917810,"","","","OpenSea",-0.0297701554375263,0.00826079613917608,0.000313613261612158,0.000313613261612158,0.444275724004695,"----",0.000313613261612158,0.0486699919686844,-0.0108320504212073,0.0204038283559186,0.598053708079036,0.999927573044146,-0.0125802085307123,0.0201208558675618,0.531818620626144,0.989662069777707,-0.0490363088167159,0.0160314500569721,0.00291926566184238,0.333798580772173,-0.0505403646121437,0.0173459194963759,0.00357202053159761,0.496614872335531,-0.01332596,0.01828852,0.4675997,0.9089943,-0.0158747664761349,0.0196758296124564,0.419772724163865,0.970387114278724,-0.03120258,0.01260088,0.01352889,0.7418917,-0.0312550917240557,0.0126215630734275,0.013274269582605,0.735232097046897
"cg08552214","chr2",176931864,176931865,"","","","Island",-0.0198910449884966,0.00551976416275531,0.000313834920617601,0.000313834920617601,0.964516464215904,"----",0.000313834920617601,0.0486876257656928,-0.00669970737674163,0.0251312507560377,0.790977299740908,0.999927573044146,-0.0088529013286221,0.0247827155479432,0.720926520044127,0.995597570501216,-0.0177926428955435,0.0102339245661785,0.0854882629966448,0.72430198839511,-0.0187527802193059,0.0110730365017551,0.0903501519555591,0.909712285473671,-0.02156268,0.01306508,0.1014115,0.715156,-0.0233835140814467,0.0140561558810178,0.096196757342468,0.872518493665126,-0.02039288,0.007446269,0.006336029,0.6475541,-0.0204239108822061,0.0074584912994337,0.00617495493910619,0.639876186122119
"cg04234190","chr1",39568235,39568236,"Body","NM_012090","MACF1","N_Shelf",-0.0134373452338719,0.00372904523286938,0.000314048018816109,0.000443566086224338,0.372993611551369,"----",0.000314048018816109,0.0487039197797487,-0.0123685243526452,0.017512103253221,0.483573461701713,0.999927573044146,-0.0138689253941844,0.0172692349371636,0.42191684347241,0.985348908216551,-0.0215974474999589,0.00743405437974011,0.00460714755527539,0.378748493986713,-0.0222949035961721,0.0080435960779837,0.00557544307262074,0.555447921202469,-0.02169516,0.0100013,0.0319727,0.58466,-0.0230890058776198,0.0107599671653617,0.0318869482121263,0.782739510013955,-0.008431455,0.004734495,0.07539787,0.9135279,-0.00845118508988128,0.00474226619595832,0.0747331836099052,0.913438148501491
"cg00055359","chr2",134023210,134023211,"Body","NM_207363;NM_207481","NCKAP5","N_Shore",-0.0191110958305642,0.005303957934452,0.000314352088826988,0.000314352088826988,0.912541607632097,"----",0.000314352088826988,0.0487343060309951,-0.0298691940821084,0.0194548234290143,0.131557798842675,0.999927573044146,-0.0315360433984797,0.0191850123082668,0.100220535314734,0.926075623168663,-0.015934176886176,0.00965379165531214,0.102275537852987,0.745783739107448,-0.0168398866775813,0.0104453366534366,0.106920197093057,0.923747088956264,-0.0195497643589299,0.0122914565702736,0.114264751840393,0.729512167567468,-0.0212627812737729,0.0132238478108459,0.107854491525179,0.881100463658764,-0.01767329,0.007452569,0.01800648,0.7814324,-0.0177043471362345,0.00746480164024819,0.0177059660700383,0.776314495874038
"cg20373544","chr2",202814226,202814227,"","","","OpenSea",0.0235081441151156,0.00652479317251872,0.000314692779258271,0.000314692779258271,0.599848280871884,"++++",0.000314692779258271,0.048770346730475,0.0454501795213923,0.0195161623426169,0.0243152497504529,0.999927573044146,0.0437780748128774,0.0192455005371492,0.022922888415867,0.826476189204314,0.0230510042812265,0.01207509955152,0.0594172132571649,0.678791711768541,0.0219181296257032,0.0130651752640616,0.0934253383741548,0.913170759384499,0.03220023,0.01393461,0.02250839,0.5508389,0.0302582125917891,0.014991645692272,0.0435560410884402,0.812546847160149,0.0163509093629327,0.00975156885736257,0.0940677506009989,0.9346998318272,0.0163102715905749,0.0097675750739689,0.0949513475785796,0.936466208072111
"cg10792302","chr12",54376019,54376020,"","","","N_Shelf",0.0275088628045567,0.00763569127418451,0.000314967357590421,0.000314967357590421,0.85121157128063,"++++",0.000314967357590421,0.0487857813061303,0.0342682152537021,0.0148015321503214,0.0251171296296234,0.999927573044146,0.0330000503774681,0.0145962556546066,0.0237680982797828,0.829357024157566,0.0227361255747692,0.0134657830226356,0.0947516162379101,0.73632307639739,0.0214727782840879,0.0145698852840027,0.140541338648439,0.94477162245058,0.04017147,0.0170314,0.01990369,0.5371305,0.0377978639007835,0.0183233484427165,0.0391292441426066,0.802582550737369,0.02170057,0.01445739,0.1338353,0.9534469,0.0216403216305015,0.0144811203473202,0.135075874904591,0.955023650778864
"cg02438611","chr17",55828107,55828108,"","","","OpenSea",-0.0260249928662237,0.00722498673678015,0.000315679051486734,0.000315679051486734,0.561651521627495,"--+-",0.000315679051486734,0.0488727779212587,-0.014291888833488,0.023419064918555,0.544688127795937,0.999927573044146,-0.0162983862191867,0.0230942753271413,0.480354356192647,0.987907985157901,-0.0278011686294255,0.0135687383667656,0.0433503150862262,0.64254358728655,-0.0290741750951321,0.014681282263356,0.047663466367704,0.850916277382159,0.007057947,0.02238975,0.753116,0.9672081,0.00393756657561132,0.0240881660224827,0.87015250762494,0.995780604408222,-0.03108897,0.009554227,0.001196467,0.4411939,-0.0311287853884324,0.009569909299854,0.00114282956599051,0.427623253971752
"cg08452964","chr1",28382887,28382888,"Body","NM_001990","EYA3","OpenSea",-0.0228857781652088,0.00635386113509738,0.000315937050970748,0.00496829533646353,0.150950069724084,"----",0.000315937050970748,0.0488959239169787,-0.0131593033859968,0.021236534764333,0.538543007877474,0.999927573044146,-0.0149788060704175,0.0209420138057406,0.474453672706795,0.987907985157901,-0.0413390555918667,0.0126070692357581,0.00147651154010393,0.270955767377303,-0.0425218391504354,0.0136407628300343,0.00182538926454744,0.403817656816268,-0.04052147,0.01595393,0.0123236,0.4896166,-0.0427449129086554,0.0171641449570034,0.0127613491786571,0.675841313354803,-0.01156037,0.00852301,0.1754467,0.968634,-0.0115958879915406,0.00853699966117077,0.174365487783802,0.969693076206547
"cg02041484","chr7",129266958,129266959,"5'UTR","NM_005011","NRF1","OpenSea",-0.0317860837809006,0.0088260280473159,0.000316504527605358,0.000316504527605358,0.684752755584655,"----",0.000316504527605358,0.0489517608161967,-0.0354113643111721,0.0217419545173438,0.110204668928417,0.999927573044146,-0.0372741703220332,0.0214404240954939,0.082122807306599,0.913844564123917,-0.0436361806972326,0.0143574543915183,0.00309599147188114,0.339467912534392,-0.0449831837698437,0.0155346676166611,0.00378356805427235,0.504020683773522,-0.0211547330270914,0.0171077462260797,0.218587947522303,0.81338316882268,-0.0235389792303437,0.0184054860534088,0.200928386035024,0.930962342543878,-0.01986045,0.01671825,0.2352821,0.9791335,-0.0199301200651617,0.0167456913209498,0.23398191380251,0.980458621540016
